                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                  1.054,                0.98228,                0.95884,                0.61289,                0.72616,                0.70788,                0.50673,                0.99699,                0.92914,                0.96256,               0.005347,               0.005347,               0.005347
                     50,                 1.0425,                0.98293,                0.95577,                0.59392,                0.72065,                0.69804,                0.49857,                 1.0012,                0.96501,                0.96812,               0.005248,               0.005248,               0.005248
                     51,                 1.0387,                0.96972,                 0.9562,                0.61933,                0.69734,                0.71233,                0.51103,                0.99744,                0.93569,                0.96512,               0.005149,               0.005149,               0.005149
                     52,                 1.0355,                0.96785,                 0.9598,                0.60121,                0.69132,                 0.6933,                0.49004,                 1.0226,                 1.0151,                  0.973,                0.00505,                0.00505,                0.00505
                     53,                 1.0396,                 0.9743,                0.94771,                0.62678,                0.70573,                0.71868,                0.51322,                 1.0059,                0.94057,                0.97106,               0.004951,               0.004951,               0.004951
                     54,                 1.0342,                0.96756,                 0.9533,                0.62064,                0.71129,                0.70396,                0.50557,                 1.0204,                0.98826,                0.97144,               0.004852,               0.004852,               0.004852
                     55,                  1.028,                0.96698,                0.95035,                0.61298,                0.72523,                0.71518,                0.51375,                0.99628,                0.93771,                0.96713,               0.004753,               0.004753,               0.004753
                     56,                 1.0371,                0.95879,                0.95724,                  0.607,                 0.6914,                0.69549,                0.49632,                0.99093,                0.95242,                0.96358,               0.004654,               0.004654,               0.004654
                     57,                 1.0335,                0.95281,                0.95474,                 0.5931,                0.73556,                0.70908,                0.51181,                 1.0056,                0.94496,                0.97021,               0.004555,               0.004555,               0.004555
                     58,                 1.0308,                0.94445,                0.94587,                0.61857,                0.71858,                0.71979,                0.51758,                0.98718,                0.92272,                0.96262,               0.004456,               0.004456,               0.004456
                     59,                 1.0287,                0.95126,                0.95437,                0.62779,                0.67892,                0.70253,                0.50994,                 0.9914,                0.98844,                0.96192,               0.004357,               0.004357,               0.004357
                     60,                 1.0319,                0.95378,                0.94828,                0.64172,                0.72554,                0.71822,                0.52309,                0.98653,                0.91732,                0.95828,               0.004258,               0.004258,               0.004258
                     61,                 1.0178,                0.95592,                0.94908,                0.59569,                0.70553,                 0.6929,                0.49834,                  1.002,                 1.0139,                0.96469,               0.004159,               0.004159,               0.004159
