                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.97114,                0.82876,                0.91034,                0.67351,                0.76395,                0.77593,                0.56677,                0.99466,                0.86845,                0.93857,               0.002674,               0.002674,               0.002674
                     77,                0.95916,                0.81605,                0.90456,                0.66831,                0.76186,                0.76877,                0.55973,                 1.0035,                0.88833,                0.94167,               0.002575,               0.002575,               0.002575
                     78,                0.95846,                0.82402,                0.90401,                0.65018,                0.76807,                0.76726,                 0.5627,                0.96961,                0.86426,                0.93108,               0.002476,               0.002476,               0.002476
                     79,                0.96679,                0.82592,                0.90428,                0.65405,                0.76096,                0.76879,                0.56307,                0.96943,                 0.8634,                0.93153,               0.002377,               0.002377,               0.002377
                     80,                0.96028,                0.81379,                0.90748,                0.64815,                0.77599,                0.76009,                0.56077,                0.97389,                0.88882,                0.93032,               0.002278,               0.002278,               0.002278
                     81,                0.96904,                0.81289,                0.90178,                0.67738,                0.75219,                0.77677,                0.56997,                0.98209,                0.87814,                0.93401,               0.002179,               0.002179,               0.002179
                     82,                 0.9637,                0.82407,                0.90765,                0.64726,                0.76752,                0.76623,                0.55874,                 1.0084,                0.89811,                0.94298,                0.00208,                0.00208,                0.00208
                     83,                0.97183,                0.81987,                0.90246,                0.66894,                0.77342,                0.78507,                0.57253,                0.98893,                0.85535,                0.93686,               0.001981,               0.001981,               0.001981
                     84,                0.96467,                0.81017,                0.90408,                0.66821,                0.75589,                0.78014,                0.57095,                0.96884,                0.84695,                0.93211,               0.001882,               0.001882,               0.001882
                     85,                0.96151,                0.81069,                0.90461,                 0.6677,                0.74746,                0.77067,                0.56401,                 0.9923,                0.89212,                 0.9366,               0.001783,               0.001783,               0.001783
                     86,                0.95836,                0.80146,                0.90631,                0.67213,                0.76616,                0.77591,                0.56916,                0.98759,                0.86304,                0.93552,               0.001684,               0.001684,               0.001684
                     87,                0.96078,                0.80399,                0.90633,                0.67434,                0.76583,                0.78315,                0.57467,                 0.9817,                0.87011,                0.93525,               0.001585,               0.001585,               0.001585
                     88,                0.95764,                0.80358,                 0.9038,                0.68591,                0.75887,                0.78182,                0.57333,                0.97685,                0.86445,                0.93457,               0.001486,               0.001486,               0.001486
                     89,                0.95126,                0.79699,                0.90413,                0.67787,                0.76315,                0.77924,                0.57235,                0.97459,                 0.8655,                0.93293,               0.001387,               0.001387,               0.001387
                     90,                0.95349,                0.78705,                0.90431,                0.67108,                 0.7553,                0.77192,                 0.5668,                0.97698,                0.87542,                0.93262,               0.001288,               0.001288,               0.001288
                     91,                0.96457,                0.81897,                0.91794,                0.67153,                0.76061,                0.77207,                0.56502,                0.97046,                0.88995,                0.93177,               0.001189,               0.001189,               0.001189
                     92,                0.95819,                0.78496,                0.91845,                0.66449,                0.75299,                0.76484,                0.55908,                 1.0053,                0.93642,                 0.9426,                0.00109,                0.00109,                0.00109
                     93,                0.95758,                0.78134,                0.92003,                0.66899,                0.75308,                0.77804,                0.57042,                0.99159,                 0.8858,                0.93685,               0.000991,               0.000991,               0.000991
                     94,                0.95443,                 0.7705,                0.92175,                0.66277,                0.76868,                0.78205,                0.57699,                 0.9763,                0.91286,                0.93293,               0.000892,               0.000892,               0.000892
                     95,                0.95479,                0.77494,                0.91655,                0.67572,                0.75415,                0.77048,                0.56406,                0.98983,                0.87625,                0.93638,               0.000793,               0.000793,               0.000793
                     96,                0.94328,                0.76224,                0.91418,                 0.6811,                0.75376,                0.78067,                0.57275,                0.96792,                0.86819,                0.93066,               0.000694,               0.000694,               0.000694
                     97,                0.95264,                0.76607,                 0.9219,                0.66222,                0.77511,                0.77708,                0.57047,                0.97511,                0.88151,                0.93193,               0.000595,               0.000595,               0.000595
                     98,                 0.9501,                0.76287,                0.91715,                0.66445,                0.77223,                0.78256,                0.57668,                0.96869,                0.87674,                0.93248,               0.000496,               0.000496,               0.000496
                     99,                0.94761,                0.75388,                0.91247,                 0.6855,                0.75845,                0.77759,                 0.5718,                0.96969,                0.86072,                0.93039,               0.000397,               0.000397,               0.000397
                    100,                0.94427,                0.75021,                0.91191,                0.67198,                0.77185,                 0.7823,                0.57501,                0.96769,                0.87187,                0.92991,               0.000298,               0.000298,               0.000298
